item_id,comet_score,status
pt::B002CMAW20,0.8620,PASS
pt::B002CZG3PC,0.8189,PASS
pt::B002DEMCVG,0.8389,PASS
pt::B002DN928S,0.8565,PASS
pt::B002DW96M6,0.8559,PASS
pt::B002EE996Q,0.7984,PASS
pt::B002EPF6YO,0.8554,PASS
pt::B002G1CLS0,0.8428,PASS
pt::B002GTAUT4,0.6146,RETRY
pt::B002HWRJY4,0.8603,PASS
pt::B002JLZMN8,0.8872,PASS
pt::B002JTWSN2,0.7524,PASS
pt::B002KETE24,0.7843,PASS
pt::B002L5QGQ4,0.8545,PASS
pt::B002LARRY4,0.8717,PASS
pt::B002M22C3M,0.7155,PASS
pt::B002M3SOC4,0.8662,PASS
pt::B002MUYP3E,0.8851,PASS
pt::B002NU5O9C,0.8664,PASS
pt::B002NU5RMQ,0.7244,PASS
pt::B002P3KMXU,0.8779,PASS
pt::B002PU9SQU,0.6263,RETRY
pt::B002PY7OKI,0.8834,PASS
pt::B002R20X9M,0.7874,PASS
pt::B002RWJGTU,0.8381,PASS
pt::B002SDZGOC,0.8523,PASS
pt::B002SFDJMQ,0.8219,PASS
pt::B002TLTE6Y,0.8443,PASS
pt::B002TMRZOQ,0.8700,PASS
pt::B002TRJLSE,0.8737,PASS
pt::B002UA2H9A,0.8389,PASS
pt::B002VPE1X4,0.8585,PASS
pt::B002ZIMEMW,0.8123,PASS
pt::B002ZIN9DU,0.8607,PASS
pt::B0034XJNHQ,0.8059,PASS
pt::B00358P3YM,0.8181,PASS
pt::B0035H9A1K,0.8601,PASS
pt::B0035J7XG2,0.8452,PASS
pt::B003B1XR28,0.6026,RETRY
pt::B003B3P29W,0.8716,PASS
pt::B003DKQB02,0.8067,PASS
pt::B003DNS882,0.8473,PASS
pt::B003EDWHYC,0.8095,PASS
pt::B003O2RVF8,0.8460,PASS
pt::B003OBZSHC,0.5499,RETRY
pt::B003U69BX8,0.7466,PASS
pt::B003U8HV4M,0.8296,PASS
pt::B003UGIDSW,0.8576,PASS
pt::B003X26LXW,0.7693,PASS
pt::B003X26LY6,0.8780,PASS
pt::B003XEZGN6,0.7488,PASS
pt::B003ZQYVVK,0.8573,PASS
pt::B0042FZ50O,0.3323,RETRY
pt::B0044DEDC0,0.6940,RETRY
pt::B00461E7JE,0.8656,PASS
pt::B004CLYEA0,0.8148,PASS
pt::B004CLYEE6,0.7456,PASS
pt::B004CLYIZ6,0.8650,PASS
pt::B004CZ9U96,0.8629,PASS
pt::B004FLWB1Q,0.8272,PASS
pt::B004JMZPJQ,0.8392,PASS
pt::B004JOI9MO,0.7194,PASS
pt::B004MS0DIK,0.8597,PASS
pt::B004OR14GY,0.8288,PASS
pt::B004PEIG12,0.8576,PASS
pt::B004VTF7IG,0.8271,PASS
pt::B004X69BFW,0.8015,PASS
pt::B00516547C,0.7315,PASS
pt::B005276QS6,0.8620,PASS
pt::B0057UUB1G,0.8274,PASS
pt::B005B4M1RU,0.6600,RETRY
pt::B005CG2AX2,0.8639,PASS
pt::B005CLPP84,0.8746,PASS
pt::B005D91G38,0.8782,PASS
pt::B005H7TMA0,0.8545,PASS
pt::B005HIS5K2,0.8579,PASS
pt::B005KG3NSK,0.8843,PASS
pt::B005LTC44K,0.8313,PASS
pt::B005MCXJHM,0.8521,PASS
pt::B005PUZOYM,0.8746,PASS
pt::B005SZ3PDG,0.8760,PASS
pt::B005TZJ0AM,0.4614,RETRY
pt::B005UA3I72,0.8447,PASS
pt::B005VTIMEQ,0.8101,PASS
pt::B005Z63LWS,0.8200,PASS
pt::B0062EUE54,0.8422,PASS
pt::B0062IPIPQ,0.8562,PASS
pt::B00632GE54,0.8820,PASS
pt::B0063KGRBW,0.8563,PASS
pt::B00681YJRA,0.8761,PASS
pt::B00695JES4,0.8022,PASS
pt::B006CFKTP8,0.8409,PASS
pt::B006FLENJC,0.7815,PASS
pt::B006K54ZU0,0.8219,PASS
pt::B006K5505E,0.8176,PASS
pt::B006RG23JC,0.8590,PASS
pt::B006TT91TW,0.8642,PASS
pt::B006VK814K,0.7960,PASS
pt::B006WHPQCM,0.8500,PASS
pt::B00763WVG0,0.8413,PASS
pt::B0077BXDX6,0.8020,PASS
pt::B007BWTOHU,0.8511,PASS
pt::B007C6HZOE,0.6672,RETRY
pt::B007DL79FS,0.7933,PASS
pt::B007JOIJPI,0.6788,RETRY
pt::B007KEZMX4,0.8759,PASS
pt::B007KFLUSO,0.8699,PASS
pt::B007KFLV9W,0.8189,PASS
pt::B007PG02Q4,0.7882,PASS
pt::B007STASSK,0.8622,PASS
pt::B007ULT422,0.8637,PASS
pt::B007Y4TTWK,0.8057,PASS
pt::B0081FLFQE,0.7783,PASS
pt::B00829THK0,0.8634,PASS
pt::B0082D563I,0.8258,PASS
pt::B00832NCWU,0.8671,PASS
pt::B0089L4TL8,0.8751,PASS
pt::B008HFCI50,0.7498,PASS
pt::B008JFRRYK,0.8700,PASS
pt::B008OMQY24,0.8733,PASS
pt::B008RZ0EQ0,0.8422,PASS
pt::B0090JSQTE,0.8588,PASS
pt::B0093AN1OA,0.8196,PASS
pt::B0093GZF4S,0.8259,PASS
pt::B00987MWAM,0.8042,PASS
pt::B0099TX7O4,0.8590,PASS
pt::B009AY082W,0.8764,PASS
pt::B009BZX340,0.8510,PASS
pt::B009DAP7IS,0.8708,PASS
pt::B009F7IBZK,0.8693,PASS
pt::B009JBFOZW,0.8673,PASS
pt::B00000J05A,0.8711,PASS
pt::B00000J1UQ,0.7917,PASS
pt::B00001P4ZH,0.8727,PASS
pt::B00001W0DI,0.8718,PASS
pt::B000023VUL,0.8649,PASS
pt::B00003CWDH,0.8271,PASS
pt::B00004TDN0,0.8519,PASS
pt::B00004TZJQ,0.8559,PASS
pt::B00004Z6KW,0.8069,PASS
pt::B00005ALB1,0.6702,RETRY
pt::B00005AR4L,0.8797,PASS
pt::B00005AWBJ,0.8114,PASS
pt::B00005LB8P,0.8341,PASS
pt::B00005N6KF,0.8282,PASS
pt::B00005NIMR,0.8383,PASS
pt::B00005T3ND,0.8778,PASS
pt::B00005T408,0.8764,PASS
pt::B0000632FZ,0.8679,PASS
pt::B000065BP9,0.8789,PASS
pt::B000065BPC,0.8659,PASS
pt::B000066R6M,0.8152,PASS
pt::B000068NYF,0.7575,PASS
pt::B00006I5FQ,0.8449,PASS
pt::B00006I5UH,0.8528,PASS
pt::B00006I5VX,0.8158,PASS
pt::B00006I5WJ,0.8647,PASS
pt::B00006IAAN,0.7661,PASS
pt::B00006ICIW,0.8574,PASS
pt::B00006IW1X,0.7216,PASS
pt::B000075UZ7,0.7374,PASS
pt::B00007EDM8,0.8761,PASS
pt::B00007FGUE,0.8347,PASS
pt::B00007JDR0,0.8526,PASS
pt::B000087BHV,0.8527,PASS
pt::B0000899ZA,0.8709,PASS
pt::B000089GN3,0.8794,PASS
pt::B00008GT9Y,0.8448,PASS
pt::B00008NJEP,0.5743,RETRY
pt::B000094Q77,0.8631,PASS
pt::B00009PLIM,0.8178,PASS
pt::B00009W3TY,0.8053,PASS
pt::B0000AFX40,0.8674,PASS
pt::B0000C4DX6,0.8606,PASS
pt::B0001DBEM4,0.8518,PASS
pt::B0001EZN52,0.8548,PASS
pt::B0001FV3AK,0.8478,PASS
pt::B0001M2FVY,0.8331,PASS
pt::B0001YXWVO,0.8460,PASS
pt::B00029U1DK,0.6307,RETRY
pt::B0002A6YVC,0.8302,PASS
pt::B0002DG9XW,0.8666,PASS
pt::B0002E50MC,0.8226,PASS
pt::B0002FHENE,0.8383,PASS
pt::B0002T74QC,0.5544,RETRY
pt::B00065XSP8,0.8729,PASS
pt::B00067LYFW,0.8709,PASS
pt::B00067OF80,0.8691,PASS
pt::B0006N2P8Q,0.7851,PASS
pt::B0006OC16G,0.8680,PASS
pt::B0007LJHVK,0.8385,PASS
pt::B0007N55NC,0.8395,PASS
pt::B0007OWASE,0.8431,PASS
pt::B0007TC390,0.8563,PASS
pt::B00080FPSY,0.8632,PASS
pt::B00081S0YY,0.8569,PASS
pt::B0009FUSBW,0.8837,PASS
pt::B0009IGAPW,0.8504,PASS
pt::B0009MFQ1C,0.7145,PASS
pt::B0009U6YQK,0.8594,PASS
pt::B000A5TAT2,0.8771,PASS
pt::B000AJIF4E,0.8270,PASS
pt::B000ARSLB8,0.8779,PASS
pt::B000AYGDWU,0.8756,PASS
pt::B000BKJZ9Q,0.8852,PASS
pt::B000BNJJBW,0.8709,PASS
pt::B000BQ57BU,0.8795,PASS
pt::B000BVV2IC,0.8520,PASS
pt::B000BYTMEA,0.8587,PASS
pt::B000DT7ZJM,0.8338,PASS
pt::B000E6G9RI,0.8741,PASS
pt::B000E8HUNS,0.6889,RETRY
pt::B000E8OVMQ,0.6721,RETRY
pt::B000EEQ83K,0.8355,PASS
pt::B000EMWBT2,0.8376,PASS
pt::B000EVLS4C,0.8427,PASS
pt::B000EVMK5S,0.8544,PASS
pt::B000EXU4YK,0.8775,PASS
pt::B000F7JCRA,0.8288,PASS
pt::B000F8WC4O,0.8735,PASS
pt::B000FCSXBQ,0.8782,PASS
pt::B000FOYMKU,0.8526,PASS
pt::B000GGQ2ZU,0.8338,PASS
pt::B000GHDPHC,0.8806,PASS
pt::B000HGQJZW,0.8649,PASS
pt::B000HGSL4E,0.8580,PASS
pt::B000HXNF8O,0.8784,PASS
pt::B000HZD2XK,0.8601,PASS
pt::B000HZD2YE,0.8530,PASS
pt::B000I20BBI,0.3029,RETRY
pt::B000I98ZYG,0.5364,RETRY
pt::B000IHGJ50,0.8801,PASS
pt::B000ISP3QA,0.8722,PASS
pt::B000JO1MU4,0.8828,PASS
pt::B000K9DHZG,0.8241,PASS
pt::B000KE48CM,0.8352,PASS
pt::B000L475L2,0.8737,PASS
pt::B000LRMS66,0.8138,PASS
pt::B000M00M2E,0.8544,PASS
pt::B000M4ZF1S,0.8789,PASS
pt::B000MVJ1M0,0.8711,PASS
pt::B000MXYCM2,0.8690,PASS
pt::B000MXYCU4,0.8335,PASS
pt::B000MY39BQ,0.8374,PASS
pt::B000N35A0Y,0.8387,PASS
pt::B000N4Z4JK,0.8394,PASS
pt::B000N5235C,0.8583,PASS
pt::B000N53SRE,0.8532,PASS
pt::B000NDO744,0.8341,PASS
pt::B000NK8EWI,0.8534,PASS
pt::B000OFSN4G,0.8741,PASS
pt::B000OG88KY,0.8095,PASS
pt::B000ONDRDU,0.8333,PASS
pt::B000OQB76G,0.8689,PASS
pt::B000OTF6G0,0.8411,PASS
pt::B000OV4W3Q,0.8672,PASS
pt::B000OV85NE,0.8780,PASS
pt::B000OZQL36,0.8701,PASS
pt::B000P1R9QM,0.8685,PASS
pt::B000P3FKX4,0.8588,PASS
pt::B000QJ3IIG,0.8716,PASS
pt::B000R805L4,0.8709,PASS
pt::B000R9AAJA,0.8770,PASS
pt::B000RFURG0,0.7998,PASS
pt::B000RW5XCG,0.8346,PASS
pt::B000RY2PJS,0.8533,PASS
pt::B000SB9K5W,0.8661,PASS
pt::B000SDNMHW,0.8319,PASS
pt::B000SDPDU6,0.8397,PASS
pt::B000TMGBZM,0.7844,PASS
pt::B000U96EW4,0.8507,PASS
pt::B000UDUZSE,0.8619,PASS
pt::B000UXZQ42,0.8752,PASS
pt::B000V07N9U,0.8662,PASS
pt::B000VE1WWU,0.7985,PASS
pt::B000VXPEC0,0.8634,PASS
pt::B000VXQZ9Q,0.8672,PASS
pt::B000VXQZA0,0.8396,PASS
pt::B000WHSFYY,0.8727,PASS
pt::B000WHZ0NS,0.8411,PASS
pt::B000XFZGR4,0.8459,PASS
pt::B000Z3VSOE,0.8828,PASS
pt::B000Z9UY2K,0.8633,PASS
pt::B001110ZKC,0.8420,PASS
pt::B0011ZK6OS,0.8723,PASS
pt::B0011ZK6PC,0.8793,PASS
pt::B0012L50ZG,0.8628,PASS
pt::B0012UCO88,0.6862,RETRY
pt::B0013FRNKG,0.8812,PASS
pt::B0014176XI,0.7182,PASS
pt::B0014H16OM,0.8344,PASS
pt::B0014T4S86,0.8624,PASS
pt::B0015AE4CE,0.8699,PASS
pt::B0015AFOL4,0.8517,PASS
pt::B0015DPJMK,0.8722,PASS
pt::B0015VW3BM,0.8417,PASS
pt::B00168Q248,0.8205,PASS
pt::B0016AQ8OA,0.7525,PASS
pt::B0016BFZBQ,0.8648,PASS
pt::B0016P15E8,0.8660,PASS
pt::B00171MWSO,0.6651,RETRY
pt::B00176TEGM,0.8764,PASS
pt::B0017Q2W6G,0.8462,PASS
pt::B0017Q8B70,0.8468,PASS
pt::B0017Z9SWS,0.8663,PASS
pt::B0018YHZHI,0.8310,PASS
pt::B0019GWYRQ,0.8644,PASS
pt::B0019HXEEW,0.8520,PASS
pt::B001AO4MWW,0.8293,PASS
pt::B001B0APOO,0.8505,PASS
pt::B001BK54RM,0.7670,PASS
pt::B001C9KW88,0.8818,PASS
pt::B001C9KW8S,0.8799,PASS
pt::B001CGXM6K,0.8663,PASS
pt::B001DQNAK2,0.8545,PASS
pt::B001DXGBII,0.8456,PASS
pt::B001DZJVO2,0.8834,PASS
pt::B001ET6P8M,0.8725,PASS
pt::B001F7AHOG,0.8833,PASS
pt::B001F7AHXM,0.8843,PASS
pt::B001FA1NK0,0.8828,PASS
pt::B001FA1NZK,0.8784,PASS
pt::B001FA1O0O,0.8825,PASS
pt::B001FB56YS,0.8471,PASS
pt::B001FBL2SW,0.8169,PASS
pt::B001FSJC6E,0.8250,PASS
pt::B001FWEH9C,0.8556,PASS
pt::B001FWYXD2,0.8746,PASS
pt::B001G5ZTN6,0.8779,PASS
pt::B001GCTT7Q,0.8740,PASS
pt::B001GUNJPG,0.8475,PASS
pt::B001GUPEMW,0.8672,PASS
pt::B001HU4ASU,0.8734,PASS
pt::B001IBHUU8,0.8720,PASS
pt::B001IZYV2E,0.8781,PASS
pt::B001KT80IO,0.8052,PASS
pt::B001M4N956,0.8469,PASS
pt::B001PIBE8I,0.8717,PASS
pt::B001RB24PK,0.8557,PASS
pt::B001RB24UA,0.8702,PASS
pt::B001RB24V4,0.8719,PASS
pt::B001RRFO1U,0.8562,PASS
pt::B001SER47O,0.8842,PASS
pt::B001SERK1O,0.8772,PASS
pt::B001TK3R1O,0.8719,PASS
pt::B001U5YZ4G,0.8608,PASS
pt::B001U612R8,0.8690,PASS
pt::B001VAAJ5E,0.8765,PASS
pt::B0027VT6V4,0.8576,PASS
pt::B002AH8T3Q,0.7986,PASS
pt::B002AQVMMW,0.8765,PASS
pt::B002C747XA,0.8223,PASS
pt::B002C7481G,0.8749,PASS
pt::B002DU15TU,0.8782,PASS
pt::B002FU5S5A,0.8394,PASS
pt::B002GYTPAE,0.7346,PASS
pt::B002GYTPB8,0.7935,PASS
pt::B002HU629E,0.8051,PASS
pt::B002HWRTEE,0.8748,PASS
pt::B002HZW7CK,0.8817,PASS
pt::B002J95GVI,0.8633,PASS
pt::B002L6HEAU,0.8812,PASS
pt::B002LZDK7W,0.8767,PASS
pt::B002M78JA2,0.8653,PASS
pt::B002O3W3Y2,0.8536,PASS
pt::B002O4I1PG,0.7557,PASS
pt::B002OK5RMA,0.8040,PASS
pt::B002OS2H3Y,0.6885,RETRY
pt::B002QEBMAK,0.8602,PASS
pt::B002RI7PHE,0.7586,PASS
pt::B002SNI1VM,0.8749,PASS
pt::B002TLTGM6,0.8726,PASS
pt::B002UK4E9G,0.8727,PASS
pt::B002V919DK,0.8654,PASS
pt::B002XISRJ8,0.6972,RETRY
pt::B002YAOS7A,0.8685,PASS
pt::B002YXMPPO,0.8618,PASS
pt::B0031KBKLY,0.8718,PASS
pt::B0031KF7QS,0.8261,PASS
pt::B0035FZJJ4,0.8769,PASS
pt::B0036VO6IC,0.8798,PASS
pt::B0036ZC9KA,0.8651,PASS
pt::B00383L02I,0.7009,PASS
pt::B0038W0K20,0.8739,PASS
pt::B003B1ITFS,0.8739,PASS
pt::B003B22U8Y,0.8713,PASS
pt::B003BYRMEO,0.8544,PASS
pt::B003D15K44,0.7798,PASS
pt::B003D3NDCS,0.8692,PASS
pt::B003EHT6YC,0.7531,PASS
pt::B003ELYQGG,0.8743,PASS
pt::B003EWNXFU,0.8787,PASS
pt::B003L77Y5I,0.8838,PASS
pt::B003P2UMR6,0.8770,PASS
pt::B003QKBVYK,0.8612,PASS
pt::B003TFEHMU,0.8805,PASS
pt::B003TVO0N0,0.8770,PASS
pt::B003U4O5YK,0.7908,PASS
pt::B003VAHYXW,0.8768,PASS
pt::B003XU5YSM,0.8567,PASS
pt::B003YWDWD8,0.8513,PASS
pt::B003ZKG10K,0.8371,PASS
pt::B003ZSHNGS,0.8770,PASS
pt::B0041NFIBS,0.8508,PASS
pt::B00426C56U,0.8558,PASS
pt::B0042F3K9W,0.8679,PASS
pt::B0042FZA1S,0.8644,PASS
pt::B00433SOP8,0.3277,RETRY
pt::B00433SOQ2,0.8489,PASS
pt::B0043GGDGC,0.8556,PASS
pt::B0043TB7OC,0.8871,PASS
pt::B00448ABGM,0.8464,PASS
pt::B0045HAB3K,0.7585,PASS
pt::B0046KOL14,0.8577,PASS
pt::B0047DVRQW,0.8634,PASS
pt::B0047DVVVI,0.8638,PASS
pt::B0047S5VQY,0.7156,PASS
pt::B0048606UG,0.8372,PASS
pt::B0048IATQ0,0.8605,PASS
pt::B004FEEZHQ,0.8445,PASS
pt::B004FEEZLW,0.8606,PASS
pt::B004GV0HS4,0.8712,PASS
pt::B004H3QD02,0.8272,PASS
pt::B004HHICKC,0.8745,PASS
pt::B004J3V7MO,0.8678,PASS
pt::B004J3V7RO,0.8827,PASS
pt::B004J3ZV62,0.8689,PASS
pt::B004JQQDZ2,0.8436,PASS
pt::B004KG1J3W,0.8717,PASS
pt::B004NEUK86,0.8561,PASS
pt::B004OBZ2UY,0.8761,PASS
pt::B004TGSMMY,0.8714,PASS
pt::B004VM1T5S,0.8723,PASS
pt::B004YKXGIK,0.8673,PASS
pt::B004YLCGBC,0.8669,PASS
pt::B0057CVH6W,0.8538,PASS
pt::B0058P0I2C,0.8575,PASS
pt::B005CWIN1E,0.8659,PASS
pt::B005FMBVLA,0.8608,PASS
pt::B005H3Q52C,0.8208,PASS
pt::B005HMKKH4,0.8536,PASS
pt::B005I6DUYE,0.8745,PASS
pt::B005IA843W,0.8564,PASS
pt::B005JACJ50,0.8727,PASS
pt::B005X1Y7I2,0.8526,PASS
pt::B005XU3OPK,0.8261,PASS
pt::B006UMM1PO,0.8722,PASS
pt::B00728Z9O0,0.8888,PASS
pt::B0073K64NM,0.8366,PASS
pt::B00746YHV6,0.8623,PASS
pt::B0074703CM,0.8093,PASS
pt::B0077E48A0,0.8225,PASS
pt::B007I5JT4S,0.8337,PASS
pt::B008AL9VXI,0.8314,PASS
pt::B008Q60VZ4,0.8084,PASS
pt::B008XNGMA8,0.8406,PASS
pt::B00908BQCY,0.8751,PASS
pt::B0092MD8OW,0.8599,PASS
pt::B0097BEF1S,0.8846,PASS
pt::B0097BEFYA,0.7995,PASS
pt::B009AYLDSU,0.8736,PASS
pt::B000001OMI,0.8347,PASS
pt::B00006B7DA,0.8197,PASS
pt::B00006LIOM,0.8098,PASS
pt::B00009R8I4,0.8440,PASS
pt::B00009R94Q,0.8131,PASS
pt::B00009RU8K,0.8241,PASS
pt::B0000D898Q,0.8334,PASS
pt::B0000E68U2,0.8685,PASS
pt::B00019OWU4,0.8737,PASS
pt::B000219896,0.8774,PASS
pt::B00022VBAE,0.8655,PASS
pt::B000234UYC,0.8468,PASS
pt::B00027X2YM,0.8100,PASS
pt::B0002A9SJ2,0.8212,PASS
pt::B0002MPMKE,0.8602,PASS
pt::B0002OKCX4,0.8593,PASS
pt::B00062GJ8E,0.7986,PASS
pt::B0006I09OS,0.8512,PASS
pt::B0006UMGHE,0.8786,PASS
pt::B0006ZKX7Y,0.8279,PASS
pt::B0006ZSWB8,0.7942,PASS
pt::B0007M3PGC,0.6355,RETRY
pt::B0007NZQ2W,0.8287,PASS
pt::B0007OWNCC,0.8625,PASS
pt::B0007THIDQ,0.8711,PASS
pt::B0007UY662,0.7835,PASS
pt::B0007Y6AF8,0.8665,PASS
pt::B0009I96LM,0.8702,PASS
pt::B0009NEUOK,0.8664,PASS
pt::B0009RML8S,0.8276,PASS
pt::B0009S5HQA,0.8644,PASS
pt::B000AA2IC8,0.8435,PASS
pt::B000AM6QH4,0.8665,PASS
pt::B000ANOY7M,0.8819,PASS
pt::B000AP05BO,0.8639,PASS
pt::B000BBYH8O,0.4213,RETRY
pt::B000BDH2XY,0.8611,PASS
pt::B000BI7NHY,0.8297,PASS
pt::B000CKVOOY,0.8609,PASS
pt::B000DZFUIO,0.8484,PASS
pt::B000DZH4D8,0.8434,PASS
pt::B000E4K2GO,0.8586,PASS
pt::B000E5CYW8,0.8218,PASS
pt::B000E9U9MG,0.7542,PASS
pt::B000EITTLE,0.8796,PASS
pt::B000EVM5DU,0.8810,PASS
pt::B000EVSLRO,0.8448,PASS
pt::B000F59KHE,0.7632,PASS
pt::B000F6Y686,0.8755,PASS
pt::B000F9NXXC,0.8421,PASS
pt::B000FJ89UO,0.8022,PASS
pt::B000FL2EJE,0.8682,PASS
pt::B000G0JD0C,0.8559,PASS
pt::B000G1D8HU,0.8723,PASS
pt::B000G6TUOU,0.8277,PASS
pt::B000GBVA34,0.7302,PASS
pt::B000GHTGES,0.8803,PASS
pt::B000GK8LVE,0.6587,RETRY
pt::B000GP4G1I,0.8323,PASS
pt::B000HCRVQ2,0.8665,PASS
pt::B000HVXIT2,0.8319,PASS
pt::B000HXGIHE,0.8138,PASS
pt::B000I68LQG,0.8040,PASS
pt::B000IDCDZY,0.7673,PASS
pt::B000JJSQCG,0.8188,PASS
pt::B000JSSY74,0.8795,PASS
pt::B000KU0PCS,0.8679,PASS
pt::B000L47AHG,0.7426,PASS
pt::B000LFZ6OE,0.8400,PASS
pt::B000LYF1DQ,0.7480,PASS
pt::B000MK4GGM,0.8874,PASS
pt::B000MW3YE0,0.8793,PASS
pt::B000MWNJPE,0.8767,PASS
pt::B000MYPPPE,0.8757,PASS
pt::B000NJIU64,0.7984,PASS
pt::B000NM8DI6,0.8833,PASS
pt::B000NPCI9I,0.7778,PASS
pt::B000OLDG60,0.8175,PASS
pt::B000P6M6GK,0.8781,PASS
pt::B000PEOETO,0.8293,PASS
pt::B000Q3043Y,0.8738,PASS
pt::B000Q6UZBM,0.8619,PASS
pt::B000Q8623U,0.8660,PASS
pt::B000R9HU16,0.8428,PASS
pt::B000RZQZM0,0.8637,PASS
pt::B000SEN9U6,0.8074,PASS
pt::B000SOQ6KQ,0.8535,PASS
pt::B000TXEE14,0.8628,PASS
pt::B000U5TUWE,0.8203,PASS
pt::B000UY1MB2,0.8619,PASS
pt::B000UY3NR8,0.8832,PASS
pt::B000V1VG4W,0.8797,PASS
pt::B000VA4CK8,0.8474,PASS
pt::B000VE7S9Q,0.8731,PASS
pt::B000VEHTLS,0.8458,PASS
pt::B000VM8EDW,0.8764,PASS
pt::B000W8ZRYO,0.7764,PASS
pt::B000WF8JNI,0.8465,PASS
pt::B000WR0CKE,0.8479,PASS
pt::B000WR3Z3A,0.8552,PASS
pt::B000WU2FAQ,0.7876,PASS
pt::B000XEAWX8,0.8536,PASS
pt::B000YEKM0U,0.8698,PASS
pt::B000YJBL78,0.8645,PASS
pt::B000YQ6DIS,0.8427,PASS
pt::B0010LPBRK,0.8318,PASS
pt::B00119T6NQ,0.8716,PASS
pt::B0011Z44UA,0.8741,PASS
pt::B0012GK3MQ,0.8687,PASS
pt::B0012GQZZU,0.8293,PASS
pt::B0012Y2LLE,0.8728,PASS
pt::B00137NMMW,0.8512,PASS
pt::B00138EOH8,0.7691,PASS
pt::B0013MYIJI,0.5902,RETRY
pt::B0013WLZY4,0.8760,PASS
pt::B0015BR7KO,0.8268,PASS
pt::B0015L0T68,0.8783,PASS
pt::B0015LTBG2,0.8740,PASS
pt::B0016BVKAQ,0.8843,PASS
pt::B0016D9URO,0.7824,PASS
pt::B00175VDY4,0.8764,PASS
pt::B0017KH6OU,0.8400,PASS
pt::B0018C7FSO,0.8493,PASS
pt::B0018LX0DY,0.8684,PASS
pt::B0018LYCYK,0.8596,PASS
pt::B0018O9JIG,0.8438,PASS
pt::B0018P7WZ2,0.8556,PASS
pt::B001A36MIA,0.8337,PASS
pt::B001AALJ2M,0.7576,PASS
pt::B001AALJ9U,0.8554,PASS
pt::B001AAOZHI,0.4190,RETRY
pt::B001AO2274,0.8317,PASS
pt::B001AYW91I,0.7549,PASS
pt::B001BWLA8W,0.8464,PASS
pt::B001CBLN7K,0.8770,PASS
pt::B001CHHVCU,0.8380,PASS
pt::B001D9IWIY,0.7786,PASS
pt::B001DJ64D4,0.8543,PASS
pt::B001EYV9TM,0.8437,PASS
pt::B001FWU96M,0.8703,PASS
pt::B001GCQ3KM,0.8784,PASS
pt::B001I45T9O,0.8399,PASS
pt::B001I70YRI,0.8073,PASS
pt::B001IWOBA4,0.8397,PASS
pt::B001L1H0SC,0.8323,PASS
pt::B001L2MJO6,0.8176,PASS
pt::B001O4EPHA,0.8471,PASS
pt::B001O9X9EU,0.8337,PASS
pt::B001OC5JLI,0.7883,PASS
pt::B001OORMVQ,0.7905,PASS
pt::B001QVHO38,0.7096,PASS
pt::B001S0PWWC,0.8627,PASS
pt::B001SEQN3K,0.8404,PASS
pt::B001TLK7V6,0.8704,PASS
pt::B001TOD7ME,0.8099,PASS
pt::B0023B14TK,0.8813,PASS
pt::B0023ZK2TY,0.8375,PASS
pt::B002BH3I9U,0.8817,PASS
pt::B002CVU4G0,0.3063,RETRY
pt::B002F9NSLM,0.8359,PASS
pt::B002G1YNPO,0.7478,PASS
pt::B002GHBW4S,0.8560,PASS
pt::B002HOPUPC,0.8850,PASS
pt::B002I3OZ7G,0.8742,PASS
pt::B002IKLJUU,0.8496,PASS
pt::B002JQNXZC,0.8236,PASS
pt::B002K8M9HC,0.8404,PASS
pt::B002KC55OM,0.8630,PASS
pt::B002MUYOLW,0.8446,PASS
pt::B002O3W2OI,0.7853,PASS
pt::B002OHOF08,0.7991,PASS
pt::B002SSK9VW,0.8801,PASS
pt::B002UT42UI,0.8273,PASS
pt::B002YU83YO,0.8510,PASS
pt::B0033AF5WW,0.8443,PASS
pt::B0035JEL6C,0.8755,PASS
pt::B00378YPB2,0.8599,PASS
pt::B0038KV2MO,0.7484,PASS
pt::B0039BPG1U,0.8207,PASS
pt::B0039NLS3I,0.5524,RETRY
pt::B0039Y43WK,0.8771,PASS
pt::B003C1FC7K,0.8058,PASS
pt::B003FMUPA0,0.8865,PASS
pt::B003GSL6UQ,0.7024,PASS
pt::B003H3L05Q,0.8372,PASS
pt::B003L5DD5U,0.8546,PASS
pt::B003LYKX0E,0.8173,PASS
pt::B003M2YT96,0.8692,PASS
pt::B003M8HWDA,0.6552,RETRY
pt::B003SGCO3E,0.8135,PASS
pt::B003VANO7C,0.8480,PASS
pt::B003Z6AB0A,0.8619,PASS
pt::B003ZK5NZY,0.8677,PASS
pt::B003ZSAKMM,0.7309,PASS
pt::B00408GUNY,0.8682,PASS
pt::B0041OSQ9I,0.8583,PASS
pt::B00428N9OK,0.8462,PASS
pt::B0043CVH2Q,0.8665,PASS
pt::B0045JNBNU,0.8592,PASS
pt::B0046TOQ8S,0.8147,PASS
pt::B0049P1MRM,0.8679,PASS
pt::B0049VR1KI,0.8240,PASS
pt::B004ABO7QI,0.8843,PASS
pt::B004BV7XQ8,0.8650,PASS
pt::B004DB85SQ,0.8576,PASS
pt::B004DLQ2A4,0.8261,PASS
pt::B004EPV7TK,0.8761,PASS
pt::B004FHO5Y6,0.8629,PASS
pt::B004H4OJ5C,0.8584,PASS
pt::B004HGI8XY,0.7430,PASS
pt::B004HVW0ZQ,0.8770,PASS
